,species_pair,year,spearmans,lid_count,p_value
11730,CORTHYLIO CALENDULA-SETOPHAGA PETECHIA,2016,0.186371119271861,18,0.4590177234555818
11731,CORTHYLIO CALENDULA-SETOPHAGA PETECHIA,2017,-0.05736674829708942,10,0.8749224030383381
11732,CORTHYLIO CALENDULA-SETOPHAGA PETECHIA,2023,0.4860988656686286,8,0.2219634742495388
11733,CORTHYLIO CALENDULA-SETOPHAGA PETECHIA,2019,0.1962416606132486,19,0.42070393660509586
11734,CORTHYLIO CALENDULA-SETOPHAGA PETECHIA,2020,0.5000000000000001,5,0.39100221895577053
11735,CORTHYLIO CALENDULA-SETOPHAGA RUTICILLA,2018,0.3381017162966946,9,0.37350927062250033
11736,CORTHYLIO CALENDULA-SETOPHAGA RUTICILLA,2021,,4,
11737,CORTHYLIO CALENDULA-SETOPHAGA RUTICILLA,2022,-0.6249999999999999,5,0.25959719810717025
11738,CORTHYLIO CALENDULA-SETOPHAGA RUTICILLA,2016,0.216343717936294,20,0.3595952642287027
11739,CORTHYLIO CALENDULA-SETOPHAGA RUTICILLA,2015,0.14573635376780456,14,0.619101716482346
11740,CORTHYLIO CALENDULA-SETOPHAGA RUTICILLA,2017,0.1676552676477941,12,0.6024877992865041
11741,CORTHYLIO CALENDULA-SETOPHAGA RUTICILLA,2019,0.005687942284332931,15,0.9839491690167774
11742,CORTHYLIO CALENDULA-SETOPHAGA RUTICILLA,2023,0.6798896969362015,11,0.02135049769403578
11743,CORTHYLIO CALENDULA-SETOPHAGA STRIATA,2018,0.36070420968117417,10,0.3058537937670201
11744,CORTHYLIO CALENDULA-SETOPHAGA STRIATA,2016,0.3734778414756386,12,0.23175833966072998
11745,CORTHYLIO CALENDULA-SETOPHAGA STRIATA,2015,0.21081851067789195,4,0.7891814893221081
11746,CORTHYLIO CALENDULA-SETOPHAGA STRIATA,2017,-0.8660254037844387,3,0.3333333333333332
11747,CORTHYLIO CALENDULA-SETOPHAGA STRIATA,2022,-0.3689323936863109,5,0.5411457083064428
11748,CORTHYLIO CALENDULA-SETOPHAGA STRIATA,2019,-0.0338030797631182,10,0.9261401973563849
11749,CORTHYLIO CALENDULA-SETOPHAGA TIGRINA,2018,0.2782250217310075,11,0.40743092542058845
11750,CORTHYLIO CALENDULA-SETOPHAGA TIGRINA,2021,-0.1757499100654987,8,0.6771917502669698
11751,CORTHYLIO CALENDULA-SETOPHAGA TIGRINA,2022,-0.3952847075210474,5,0.510140203242436
11752,CORTHYLIO CALENDULA-SETOPHAGA TIGRINA,2015,0.20598207909062555,24,0.3342238130019698
11753,CORTHYLIO CALENDULA-SETOPHAGA TIGRINA,2016,-0.0101852818655283,24,0.9623260790845491
11754,CORTHYLIO CALENDULA-SETOPHAGA TIGRINA,2017,-0.1984441999923861,16,0.4612662239340458
11755,CORTHYLIO CALENDULA-SETOPHAGA TIGRINA,2019,-0.23118788974279822,11,0.4939895604708592
11756,CORTHYLIO CALENDULA-SETOPHAGA TIGRINA,2023,-0.10369516947304254,6,0.8450147467015816
11757,CORTHYLIO CALENDULA-SETOPHAGA VIRENS,2017,0.5,3,0.6666666666666667
11758,CORTHYLIO CALENDULA-SETOPHAGA VIRENS,2019,0.5,3,0.6666666666666667
11759,CORTHYLIO CALENDULA-SITTA CANADENSIS,2018,0.39279220242478635,6,0.4411128091213043
11760,CORTHYLIO CALENDULA-SITTA CANADENSIS,2021,-0.03415059465683808,24,0.8741277778857738
11761,CORTHYLIO CALENDULA-SITTA CANADENSIS,2022,-0.27697220353776847,17,0.2818225046273271
11762,CORTHYLIO CALENDULA-SITTA CANADENSIS,2017,-0.13381943954648104,19,0.5849476504275597
11763,CORTHYLIO CALENDULA-SITTA CANADENSIS,2016,0.05643152527484417,23,0.7981460715185469
11764,CORTHYLIO CALENDULA-SITTA CANADENSIS,2015,-0.4608302423279951,10,0.18011307722978556
11765,CORTHYLIO CALENDULA-SITTA CANADENSIS,2019,-0.1389181823407777,66,0.26595870901068247
11766,CORTHYLIO CALENDULA-SITTA CANADENSIS,2023,-0.21182963643408084,14,0.467218790118599
11767,CORTHYLIO CALENDULA-SITTA CANADENSIS,2020,-0.05735393346764044,5,0.9270147594389623
11768,CORTHYLIO CALENDULA-SITTA CAROLINENSIS,2023,,3,
11769,CORTHYLIO CALENDULA-SPATULA CLYPEATA,2018,0.5590169943749473,5,0.3272761314961451
11770,CORTHYLIO CALENDULA-SPATULA DISCORS,2018,,5,
11771,CORTHYLIO CALENDULA-SPHYRAPICUS VARIUS,2018,-0.04060308432743272,17,0.8770405354760442
11772,CORTHYLIO CALENDULA-SPHYRAPICUS VARIUS,2022,,3,
11773,CORTHYLIO CALENDULA-SPHYRAPICUS VARIUS,2017,-0.2553450239981151,33,0.1515189046892638
11774,CORTHYLIO CALENDULA-SPHYRAPICUS VARIUS,2016,-0.18520179732938502,37,0.27246644384713875
11775,CORTHYLIO CALENDULA-SPHYRAPICUS VARIUS,2015,0.38622005068574633,26,0.05131106359992539
11776,CORTHYLIO CALENDULA-SPHYRAPICUS VARIUS,2019,0.11534016289608766,38,0.49047085007267455
11777,CORTHYLIO CALENDULA-SPHYRAPICUS VARIUS,2023,0.36273812505500586,5,0.5484857653455565
11778,CORTHYLIO CALENDULA-SPHYRAPICUS VARIUS,2020,0.3809523809523809,8,0.3518125531175649
11779,CORTHYLIO CALENDULA-SPINUS PINUS,2018,0.2764543821208429,31,0.1321966782987865
11780,CORTHYLIO CALENDULA-SPINUS PINUS,2021,0.2955830500920141,46,0.04611043887953583
11781,CORTHYLIO CALENDULA-SPINUS PINUS,2022,0.4426324747151651,20,0.050656441749353985
11782,CORTHYLIO CALENDULA-SPINUS PINUS,2015,0.11502601954257172,78,0.3159505514632046
11783,CORTHYLIO CALENDULA-SPINUS PINUS,2017,-0.02095395190312374,27,0.9173764869211449
11784,CORTHYLIO CALENDULA-SPINUS PINUS,2016,0.20182705030079925,53,0.14726829139780584
11785,CORTHYLIO CALENDULA-SPINUS PINUS,2019,-0.2514425618966132,26,0.21531589276207683
11786,CORTHYLIO CALENDULA-SPINUS PINUS,2023,-0.09279982648096004,38,0.5794795802821056
11787,CORTHYLIO CALENDULA-SPINUS PINUS,2020,0.700140042014005,7,0.07983012632564217
11788,CORTHYLIO CALENDULA-SPINUS TRISTIS,2018,-0.23570226039551584,4,0.7642977396044842
11789,CORTHYLIO CALENDULA-SPINUS TRISTIS,2016,0.8164965809277261,4,0.1835034190722738
11790,CORTHYLIO CALENDULA-SPINUS TRISTIS,2015,-0.9486832980505139,4,0.051316701949486114
11791,CORTHYLIO CALENDULA-SPINUS TRISTIS,2017,-0.5441071875825088,5,0.34311082143876753
11792,CORTHYLIO CALENDULA-SPIZELLA PALLIDA,2018,0.11709462727531904,15,0.6777050593176313
11793,CORTHYLIO CALENDULA-SPIZELLA PALLIDA,2021,-0.4388122520579759,9,0.23736490408833627
11794,CORTHYLIO CALENDULA-SPIZELLA PALLIDA,2022,-0.3952847075210474,5,0.510140203242436
11795,CORTHYLIO CALENDULA-SPIZELLA PALLIDA,2016,-0.15847891723024238,27,0.42980621109500317
11796,CORTHYLIO CALENDULA-SPIZELLA PALLIDA,2017,0.19663086917848666,18,0.4342002462300404
11797,CORTHYLIO CALENDULA-SPIZELLA PALLIDA,2015,-0.2457453451736308,27,0.21662138974338516
11798,CORTHYLIO CALENDULA-SPIZELLA PALLIDA,2023,0.16154359650871059,11,0.6351214952755595
11799,CORTHYLIO CALENDULA-SPIZELLA PALLIDA,2019,0.004065504086187442,22,0.9856741136579323
11800,CORTHYLIO CALENDULA-SPIZELLA PALLIDA,2020,0.10540925533894598,4,0.894590744661054
11801,CORTHYLIO CALENDULA-SPIZELLA PASSERINA,2018,0.2004977391082066,106,0.03932690843184163
11802,CORTHYLIO CALENDULA-SPIZELLA PASSERINA,2021,-0.1701097387318426,62,0.18622013424523484
11803,CORTHYLIO CALENDULA-SPIZELLA PASSERINA,2022,-0.07528501936835295,50,0.6033289079706178
11804,CORTHYLIO CALENDULA-SPIZELLA PASSERINA,2015,0.056315827958584516,133,0.519674978699012
11805,CORTHYLIO CALENDULA-SPIZELLA PASSERINA,2017,0.27865624432282754,109,0.003345542759625527
11806,CORTHYLIO CALENDULA-SPIZELLA PASSERINA,2016,0.14684128606632965,191,0.04265557227046448
11807,CORTHYLIO CALENDULA-SPIZELLA PASSERINA,2019,0.42424078109624663,107,5.267478383493811e-06
11808,CORTHYLIO CALENDULA-SPIZELLA PASSERINA,2023,0.11054187100392472,82,0.3228265936960516
11809,CORTHYLIO CALENDULA-SPIZELLA PASSERINA,2020,-0.33951235669836405,9,0.3713906079327906
11810,CORTHYLIO CALENDULA-SPIZELLOIDES ARBOREA,2016,-0.3840336430746823,10,0.2732435710490682
11811,CORTHYLIO CALENDULA-STERNA FORSTERI,2015,0.8660254037844387,3,0.3333333333333332
11812,CORTHYLIO CALENDULA-STERNA HIRUNDO,2019,0.5000000000000001,3,0.6666666666666667
11813,CORTHYLIO CALENDULA-STRIX NEBULOSA,2015,,7,
11814,CORTHYLIO CALENDULA-STRIX NEBULOSA,2016,0.6534640392130713,7,0.11144085095357945
11815,CORTHYLIO CALENDULA-STRIX VARIA,2017,,5,
11816,CORTHYLIO CALENDULA-STRIX VARIA,2016,,7,
11817,CORTHYLIO CALENDULA-STRIX VARIA,2015,0.35355339059327373,5,0.5594043441634878
11818,CORTHYLIO CALENDULA-STRIX VARIA,2019,,3,
11819,CORTHYLIO CALENDULA-STURNELLA NEGLECTA,2016,0.632455532033676,4,0.367544467966324
11820,CORTHYLIO CALENDULA-STURNELLA NEGLECTA,2015,-0.5000000000000001,4,0.4999999999999999
11821,CORTHYLIO CALENDULA-STURNUS VULGARIS,2016,0.5000000000000001,3,0.6666666666666667
11822,CORTHYLIO CALENDULA-STURNUS VULGARIS,2018,-0.5773502691896257,4,0.42264973081037427
11823,CORTHYLIO CALENDULA-STURNUS VULGARIS,2015,-1.0,3,0.0
11824,CORTHYLIO CALENDULA-TACHYCINETA BICOLOR,2018,0.36575358498790794,8,0.3729186353427199
11825,CORTHYLIO CALENDULA-TACHYCINETA BICOLOR,2021,0.21908902300206648,6,0.6766246020489499
11826,CORTHYLIO CALENDULA-TACHYCINETA BICOLOR,2017,-0.21834377139025601,11,0.5189304008068181
11827,CORTHYLIO CALENDULA-TACHYCINETA BICOLOR,2016,-0.5927960688282521,18,0.009523171602951342
11828,CORTHYLIO CALENDULA-TACHYCINETA BICOLOR,2023,-0.5773502691896257,4,0.42264973081037427
11829,CORTHYLIO CALENDULA-TACHYCINETA BICOLOR,2019,-0.7572401854185359,7,0.048690706164194714
11830,CORTHYLIO CALENDULA-TRINGA FLAVIPES,2018,0.3302307676186547,15,0.22931993951564145
11831,CORTHYLIO CALENDULA-TRINGA FLAVIPES,2021,0.4277926319464985,7,0.33834405293050934
11832,CORTHYLIO CALENDULA-TRINGA FLAVIPES,2022,0.7071067811865475,6,0.11611652351681558
11833,CORTHYLIO CALENDULA-TRINGA FLAVIPES,2015,-0.34054295198969253,17,0.181046210323469
11834,CORTHYLIO CALENDULA-TRINGA FLAVIPES,2016,0.16810374831999794,25,0.42184317836425567
11835,CORTHYLIO CALENDULA-TRINGA FLAVIPES,2017,0.3732570816048867,19,0.11547668050528154
11836,CORTHYLIO CALENDULA-TRINGA FLAVIPES,2019,0.6655735905638792,11,0.02539766855165941
11837,CORTHYLIO CALENDULA-TRINGA FLAVIPES,2023,-0.20000000000000007,6,0.704
11838,CORTHYLIO CALENDULA-TRINGA FLAVIPES,2020,-0.6923494970655764,7,0.08472154395242139
11839,CORTHYLIO CALENDULA-TRINGA MELANOLEUCA,2018,-0.2696515031778954,24,0.20257216224242577
11840,CORTHYLIO CALENDULA-TRINGA MELANOLEUCA,2021,0.2162301192731353,11,0.5230850992472749
11841,CORTHYLIO CALENDULA-TRINGA MELANOLEUCA,2022,0.674199862463242,6,0.14192744777405547
11842,CORTHYLIO CALENDULA-TRINGA MELANOLEUCA,2017,0.14133788265692362,38,0.39731773452260166
11843,CORTHYLIO CALENDULA-TRINGA MELANOLEUCA,2015,-0.2230947100775141,27,0.2633318396065074
11844,CORTHYLIO CALENDULA-TRINGA MELANOLEUCA,2016,-0.19212511406252925,33,0.2841077668342345
11845,CORTHYLIO CALENDULA-TRINGA MELANOLEUCA,2019,-0.04731390141185531,18,0.8521088863141233
11846,CORTHYLIO CALENDULA-TRINGA MELANOLEUCA,2023,,6,
11847,CORTHYLIO CALENDULA-TRINGA SOLITARIA,2018,0.12236540232248858,23,0.5780639231683267
11848,CORTHYLIO CALENDULA-TRINGA SOLITARIA,2021,-0.42180922353627587,10,0.22467982937331363
11849,CORTHYLIO CALENDULA-TRINGA SOLITARIA,2022,-0.4650579993611211,9,0.2071640666195107
11850,CORTHYLIO CALENDULA-TRINGA SOLITARIA,2015,0.2446915396572426,16,0.36105046469072666
11851,CORTHYLIO CALENDULA-TRINGA SOLITARIA,2016,0.1985322146604967,27,0.32084788604127307
11852,CORTHYLIO CALENDULA-TRINGA SOLITARIA,2017,0.07484551991837488,13,0.8079995599518406
11853,CORTHYLIO CALENDULA-TRINGA SOLITARIA,2019,0.10780628106790936,19,0.6604451116238801
11854,CORTHYLIO CALENDULA-TRINGA SOLITARIA,2023,0.595229110444319,14,0.024726442964756103
11855,CORTHYLIO CALENDULA-TRINGA SOLITARIA,2020,,3,
11856,CORTHYLIO CALENDULA-TROGLODYTES AEDON,2015,-0.029316116437278907,10,0.9359260815696107
11857,CORTHYLIO CALENDULA-TROGLODYTES AEDON,2016,-0.7999999999999999,4,0.20000000000000007
11858,CORTHYLIO CALENDULA-TROGLODYTES AEDON,2019,-0.3846865240564102,7,0.394164920553624
11859,CORTHYLIO CALENDULA-TROGLODYTES AEDON,2023,0.0,3,1.0
11860,CORTHYLIO CALENDULA-TROGLODYTES AEDON,2020,-0.39999999999999997,4,0.6
11861,CORTHYLIO CALENDULA-TROGLODYTES HIEMALIS,2018,0.3544124864612799,14,0.21375537004819317
11862,CORTHYLIO CALENDULA-TROGLODYTES HIEMALIS,2021,0.09472217767546325,16,0.7271343131917727
11863,CORTHYLIO CALENDULA-TROGLODYTES HIEMALIS,2015,0.04260685885766158,23,0.846937499472241
11864,CORTHYLIO CALENDULA-TROGLODYTES HIEMALIS,2017,-0.09179603419189473,31,0.6233312350247886
11865,CORTHYLIO CALENDULA-TROGLODYTES HIEMALIS,2016,0.20931017085468803,47,0.15794581992617696
11866,CORTHYLIO CALENDULA-TROGLODYTES HIEMALIS,2022,-0.5683985600588051,11,0.06808243364741008
11867,CORTHYLIO CALENDULA-TROGLODYTES HIEMALIS,2019,0.0037387344868255747,36,0.9827345108726329
11868,CORTHYLIO CALENDULA-TROGLODYTES HIEMALIS,2023,0.06014647211150667,29,0.7566127218084562
11869,CORTHYLIO CALENDULA-TURDUS MIGRATORIUS,2018,-0.16687331132823713,53,0.23236715940423355
11870,CORTHYLIO CALENDULA-TURDUS MIGRATORIUS,2021,-0.008017824530677228,36,0.9629835894974841
11871,CORTHYLIO CALENDULA-TURDUS MIGRATORIUS,2022,0.04711883734693948,21,0.8392789452623699
11872,CORTHYLIO CALENDULA-TURDUS MIGRATORIUS,2015,-0.13996293730751616,58,0.29468888700347684
11873,CORTHYLIO CALENDULA-TURDUS MIGRATORIUS,2016,-0.33341324409813816,83,0.0020691924651323064
11874,CORTHYLIO CALENDULA-TURDUS MIGRATORIUS,2017,-0.1253989964378274,50,0.3855532066973254
11875,CORTHYLIO CALENDULA-TURDUS MIGRATORIUS,2019,0.06144159468445694,60,0.6409621184853243
11876,CORTHYLIO CALENDULA-TURDUS MIGRATORIUS,2023,-0.05003577640283877,51,0.7273243852593502
11877,CORTHYLIO CALENDULA-TURDUS MIGRATORIUS,2020,-0.19668302043215574,9,0.6120134661751644
11878,CORTHYLIO CALENDULA-TYMPANUCHUS PHASIANELLUS,2018,,3,
11879,CORTHYLIO CALENDULA-TYMPANUCHUS PHASIANELLUS,2015,0.316227766016838,4,0.683772233983162
11880,CORTHYLIO CALENDULA-TYMPANUCHUS PHASIANELLUS,2016,-0.6661194559804625,12,0.018028742325737833
11881,CORTHYLIO CALENDULA-TYMPANUCHUS PHASIANELLUS,2019,-0.632455532033676,4,0.367544467966324
11882,CORTHYLIO CALENDULA-TYRANNUS TYRANNUS,2016,0.018257418583505537,6,0.972616915027839
11883,CORTHYLIO CALENDULA-TYRANNUS TYRANNUS,2018,0.0,3,1.0
11884,CORTHYLIO CALENDULA-TYRANNUS TYRANNUS,2017,1.0,3,0.0
11885,CORTHYLIO CALENDULA-VIREO GILVUS,2017,,4,
11886,CORTHYLIO CALENDULA-VIREO GILVUS,2016,-0.046966821831386216,6,0.9296015688946464
11887,CORTHYLIO CALENDULA-VIREO GILVUS,2022,0.18786728732554486,7,0.6866649011275867
11888,CORTHYLIO CALENDULA-VIREO GILVUS,2023,-0.5000000000000001,3,0.6666666666666667
11889,CORTHYLIO CALENDULA-VIREO GILVUS,2019,-0.32670650274135016,16,0.21680784069545075
11890,CORTHYLIO CALENDULA-VIREO GILVUS,2020,1.0,3,0.0
11891,CORTHYLIO CALENDULA-VIREO OLIVACEUS,2018,0.030824628530167077,40,0.8502379110563612
11892,CORTHYLIO CALENDULA-VIREO OLIVACEUS,2021,0.018711382653259705,17,0.9431763299666978
11893,CORTHYLIO CALENDULA-VIREO OLIVACEUS,2022,-0.47290919339774223,21,0.030382551050250346
11894,CORTHYLIO CALENDULA-VIREO OLIVACEUS,2015,-0.15608495634453684,37,0.35626134718446845
11895,CORTHYLIO CALENDULA-VIREO OLIVACEUS,2017,-0.22890067169736614,40,0.15539484954616092
11896,CORTHYLIO CALENDULA-VIREO OLIVACEUS,2016,-0.1653962152700066,69,0.1744130036775213
11897,CORTHYLIO CALENDULA-VIREO OLIVACEUS,2019,-0.12142457531294788,60,0.3553868260274754
11898,CORTHYLIO CALENDULA-VIREO OLIVACEUS,2023,-0.0339492000709589,41,0.8331065530154089
11899,CORTHYLIO CALENDULA-VIREO OLIVACEUS,2020,-0.22680460581325726,7,0.6247908294388711
11900,CORTHYLIO CALENDULA-VIREO PHILADELPHICUS,2018,0.9428090415820634,4,0.05719095841793664
11901,CORTHYLIO CALENDULA-VIREO PHILADELPHICUS,2021,,3,
11902,CORTHYLIO CALENDULA-VIREO PHILADELPHICUS,2017,-0.1490942086411279,8,0.7245635161408781
11903,CORTHYLIO CALENDULA-VIREO PHILADELPHICUS,2016,-0.4258927924842041,15,0.1134553062827696
11904,CORTHYLIO CALENDULA-VIREO PHILADELPHICUS,2015,-0.40448611062149076,10,0.24629288640813227
11905,CORTHYLIO CALENDULA-VIREO SOLITARIUS,2018,0.17188791273808215,9,0.6583401370589221
11906,CORTHYLIO CALENDULA-VIREO SOLITARIUS,2021,,6,
11907,CORTHYLIO CALENDULA-VIREO SOLITARIUS,2022,-0.25182770057259657,7,0.5859100049752485
11908,CORTHYLIO CALENDULA-VIREO SOLITARIUS,2017,-0.17065892343753486,20,0.4719123500178958
11909,CORTHYLIO CALENDULA-VIREO SOLITARIUS,2016,0.34508877701776586,27,0.07791780847219063
11910,CORTHYLIO CALENDULA-VIREO SOLITARIUS,2015,-0.22029208063863545,11,0.5151131680362055
11911,CORTHYLIO CALENDULA-VIREO SOLITARIUS,2019,0.22689626567538135,25,0.2754033721327811
11912,CORTHYLIO CALENDULA-VIREO SOLITARIUS,2023,,4,
11913,CORTHYLIO CALENDULA-ZENAIDA MACROURA,2015,0.05555555555555556,4,0.9444444444444444
11914,CORTHYLIO CALENDULA-ZENAIDA MACROURA,2019,-0.5,3,0.6666666666666667
11915,CORTHYLIO CALENDULA-ZONOTRICHIA ALBICOLLIS,2018,-0.02751166717066297,82,0.8061850046324335
11916,CORTHYLIO CALENDULA-ZONOTRICHIA ALBICOLLIS,2021,-0.09017702518001078,38,0.5902884735416765
11917,CORTHYLIO CALENDULA-ZONOTRICHIA ALBICOLLIS,2022,-0.10185093362439274,38,0.5428800670756864
11918,CORTHYLIO CALENDULA-ZONOTRICHIA ALBICOLLIS,2015,-0.1916804946559463,107,0.04794561005014418
11919,CORTHYLIO CALENDULA-ZONOTRICHIA ALBICOLLIS,2017,-0.07243868188255198,90,0.4974549442882428
11920,CORTHYLIO CALENDULA-ZONOTRICHIA ALBICOLLIS,2016,-0.2904143383481878,154,0.000258537515223989
11921,CORTHYLIO CALENDULA-ZONOTRICHIA ALBICOLLIS,2019,-0.11437669855797894,87,0.2914843983714258
11922,CORTHYLIO CALENDULA-ZONOTRICHIA ALBICOLLIS,2023,-0.04533045744095967,75,0.6993646550046637
11923,CORTHYLIO CALENDULA-ZONOTRICHIA ALBICOLLIS,2020,0.5338447173102872,13,0.06023323201083071
11924,CORTHYLIO CALENDULA-ZONOTRICHIA LEUCOPHRYS,2016,-0.5,3,0.6666666666666667
11925,CORVUS BRACHYRHYNCHOS-CORVUS CORAX,2018,0.23886992381086705,45,0.1140452245966257
11926,CORVUS BRACHYRHYNCHOS-CORVUS CORAX,2021,-0.335012605086404,16,0.20465847627891398
11927,CORVUS BRACHYRHYNCHOS-CORVUS CORAX,2022,-0.39192767947170176,8,0.33692143955172904
11928,CORVUS BRACHYRHYNCHOS-CORVUS CORAX,2015,-0.005540167409966473,36,0.9744177677702057
11929,CORVUS BRACHYRHYNCHOS-CORVUS CORAX,2017,-0.11698558628945853,38,0.48426145479753335
11930,CORVUS BRACHYRHYNCHOS-CORVUS CORAX,2016,-0.12959166517480913,40,0.42545738847339365
11931,CORVUS BRACHYRHYNCHOS-CORVUS CORAX,2019,0.3823283795599722,35,0.023413128733958052
11932,CORVUS BRACHYRHYNCHOS-CORVUS CORAX,2023,-0.06748466257668712,11,0.8437135270459166
11933,CORVUS BRACHYRHYNCHOS-CORVUS CORAX,2020,-0.01139182236484765,20,0.9619818951868105
11934,CORVUS BRACHYRHYNCHOS-COTURNICOPS NOVEBORACENSIS,2017,0.9486832980505139,4,0.051316701949486114
11935,CORVUS BRACHYRHYNCHOS-COTURNICOPS NOVEBORACENSIS,2018,0.8660254037844387,3,0.3333333333333332
11936,CORVUS BRACHYRHYNCHOS-COTURNICOPS NOVEBORACENSIS,2020,-0.7071067811865477,4,0.29289321881345215
11937,CORVUS BRACHYRHYNCHOS-CYANOCITTA CRISTATA,2018,-0.09677419354838712,6,0.8552918666711422
11938,CORVUS BRACHYRHYNCHOS-CYANOCITTA CRISTATA,2022,,5,
11939,CORVUS BRACHYRHYNCHOS-CYANOCITTA CRISTATA,2016,0.07963865852648211,11,0.8159499685691544
11940,CORVUS BRACHYRHYNCHOS-CYANOCITTA CRISTATA,2015,0.20942226787828663,10,0.5614573024655997
11941,CORVUS BRACHYRHYNCHOS-CYANOCITTA CRISTATA,2017,0.5790660241435863,7,0.17310584624513137
11942,CORVUS BRACHYRHYNCHOS-CYANOCITTA CRISTATA,2019,0.24370479485711258,13,0.42234402867290166
11943,CORVUS BRACHYRHYNCHOS-CYANOCITTA CRISTATA,2020,-0.5443310539518174,4,0.45566894604818264
11944,CORVUS BRACHYRHYNCHOS-CYANOCITTA CRISTATA,2021,,3,
11945,CORVUS BRACHYRHYNCHOS-DRYOBATES PUBESCENS,2021,,3,
11946,CORVUS BRACHYRHYNCHOS-DRYOBATES PUBESCENS,2017,-0.28867513459481287,5,0.6376180914006018
11947,CORVUS BRACHYRHYNCHOS-DRYOBATES PUBESCENS,2023,-0.5000000000000001,3,0.6666666666666667
11948,CORVUS BRACHYRHYNCHOS-DRYOBATES PUBESCENS,2019,0.892217816219194,5,0.04178355623617571
11949,CORVUS BRACHYRHYNCHOS-DRYOBATES PUBESCENS,2018,0.0,3,1.0
11950,CORVUS BRACHYRHYNCHOS-DRYOBATES VILLOSUS,2021,,3,
11951,CORVUS BRACHYRHYNCHOS-DRYOBATES VILLOSUS,2018,-0.46848557928420437,10,0.1720404300957788
11952,CORVUS BRACHYRHYNCHOS-DRYOBATES VILLOSUS,2016,,4,
11953,CORVUS BRACHYRHYNCHOS-DRYOBATES VILLOSUS,2017,-0.2721655269759087,4,0.7278344730240913
11954,CORVUS BRACHYRHYNCHOS-DRYOBATES VILLOSUS,2015,,4,
11955,CORVUS BRACHYRHYNCHOS-DRYOBATES VILLOSUS,2019,,9,
11956,CORVUS BRACHYRHYNCHOS-DRYOBATES VILLOSUS,2020,,4,
11957,CORVUS BRACHYRHYNCHOS-DRYOCOPUS PILEATUS,2021,0.6123724356957945,5,0.2722284012244162
11958,CORVUS BRACHYRHYNCHOS-DRYOCOPUS PILEATUS,2018,1.0,4,0.0
11959,CORVUS BRACHYRHYNCHOS-DRYOCOPUS PILEATUS,2017,0.3461026513231064,10,0.32725892656280947
11960,CORVUS BRACHYRHYNCHOS-DRYOCOPUS PILEATUS,2016,,5,
11961,CORVUS BRACHYRHYNCHOS-DRYOCOPUS PILEATUS,2015,0.6201736729460423,7,0.13734212643403457
11962,CORVUS BRACHYRHYNCHOS-DRYOCOPUS PILEATUS,2019,-0.3919647479510927,9,0.29679196903644994
11963,CORVUS BRACHYRHYNCHOS-DRYOCOPUS PILEATUS,2020,-0.3333333333333333,4,0.6666666666666667
11964,CORVUS BRACHYRHYNCHOS-EMPIDONAX ALNORUM,2018,0.019886436496764314,30,0.9169278581689801
11965,CORVUS BRACHYRHYNCHOS-EMPIDONAX ALNORUM,2021,0.533113989983183,13,0.060652030120618365
11966,CORVUS BRACHYRHYNCHOS-EMPIDONAX ALNORUM,2016,0.3871251407258394,22,0.0750861680903598
11967,CORVUS BRACHYRHYNCHOS-EMPIDONAX ALNORUM,2017,-0.015926904371777115,23,0.9425004978319098
11968,CORVUS BRACHYRHYNCHOS-EMPIDONAX ALNORUM,2015,-0.20979050058422813,21,0.3613855991764534
11969,CORVUS BRACHYRHYNCHOS-EMPIDONAX ALNORUM,2023,0.4841671283959477,8,0.22408120142486548
11970,CORVUS BRACHYRHYNCHOS-EMPIDONAX ALNORUM,2019,-0.09075579389720796,21,0.6956214818069795
11971,CORVUS BRACHYRHYNCHOS-EMPIDONAX ALNORUM,2020,0.4782262024415194,8,0.23065906799258631
11972,CORVUS BRACHYRHYNCHOS-EMPIDONAX FLAVIVENTRIS,2021,,3,
11973,CORVUS BRACHYRHYNCHOS-EMPIDONAX FLAVIVENTRIS,2018,-0.3378319623460881,7,0.4586385989111346
11974,CORVUS BRACHYRHYNCHOS-EMPIDONAX FLAVIVENTRIS,2016,0.621622951908649,9,0.07391369801069722
11975,CORVUS BRACHYRHYNCHOS-EMPIDONAX FLAVIVENTRIS,2015,0.8660254037844387,3,0.3333333333333332
11976,CORVUS BRACHYRHYNCHOS-EMPIDONAX FLAVIVENTRIS,2019,-0.9428090415820635,4,0.05719095841793652
11977,CORVUS BRACHYRHYNCHOS-EMPIDONAX FLAVIVENTRIS,2023,,3,
11978,CORVUS BRACHYRHYNCHOS-EMPIDONAX MINIMUS,2018,-0.19977787060976634,20,0.3984081399796472
11979,CORVUS BRACHYRHYNCHOS-EMPIDONAX MINIMUS,2021,0.2867696673382022,5,0.6399416161308045
11980,CORVUS BRACHYRHYNCHOS-EMPIDONAX MINIMUS,2022,-0.8333333333333335,4,0.16666666666666646
11981,CORVUS BRACHYRHYNCHOS-EMPIDONAX MINIMUS,2016,-0.5272024200336081,14,0.05271606151980799
11982,CORVUS BRACHYRHYNCHOS-EMPIDONAX MINIMUS,2017,-0.09004962045486858,17,0.7310697989858039
11983,CORVUS BRACHYRHYNCHOS-EMPIDONAX MINIMUS,2015,-0.07441194780355705,14,0.8004111886558607
11984,CORVUS BRACHYRHYNCHOS-EMPIDONAX MINIMUS,2023,-0.892217816219194,5,0.04178355623617571
